,State Abbreviation,Average Household Income 2020/2021,"Percent Change in Household Income, 1984-2019","Average Yearly Percent Change in Household Income, 1984-2019",MinWage,City,"Percent Change in Housing Prices, 2000-2019","Average Yearly Percent Change in Housing Prices, 2000-2019",Average House Price 2020/2021,County Name,Violent Crime Total,Property Crime Total,Property Crime Per Capita,Violent Crime Per Capita,Total Crime Per Capita,State,County,TotalPop,Men,Women,VotingAgeCitizen,Employed,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
2334,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Newbury,0.287726238,0.287726238,0.051053829,Merrimack County,-0.138332812,-0.1988014,-0.803471849,-0.809121101,-0.855924433,New Hampshire,Merrimack County,-0.403901231,-0.402664349,-0.405072767,-0.41417104,-0.399048835,-0.804036909,1.204855272,-0.772558931,-0.270413172,-0.419724289,-0.422028543,0.526285502,0.366464892,-1.209304966,-1.148099981,0.489726499,-0.351773318,0.18942433,-0.138898807,-0.531567339,0.352085425,-0.570511763,-0.579709398,0.166231211,-0.424685547,0.946475937,0.025328649,-0.747688241,0.731503436,0.309628671,-0.416212832,-1.181092209
2335,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Newfields,-1.060554681,-1.060554681,0.492049743,Rockingham County,-0.137489742,-0.197042458,-0.463670391,-0.600525188,-0.516870802,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2336,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Newington,-0.097766994,-0.097766994,1.088359382,Rockingham County,-0.137911277,-0.17920176,5.631868087,-0.488662839,4.941619812,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2337,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Newmarket,0.620582889,0.620582889,-0.001715549,Rockingham County,-0.132431324,-0.193650213,-0.897449696,-0.616580989,-0.906706363,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2338,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Newport,-0.011056942,-0.011056942,-0.407740371,Sullivan County,-0.13116672,-0.175683875,-0.08507534,-0.415994157,-0.147334516,New Hampshire,Sullivan County,-0.470791842,-0.469489497,-0.472022172,-0.497364186,-0.473793179,-0.840702961,1.324462715,-0.83570519,-0.212774022,-0.657232277,-0.267559851,-0.085196794,0.040363121,-0.999905979,-0.978409669,-0.142095272,-1.176402186,0.249446593,-0.080555012,0.826346224,0.333180807,0.266645045,-0.588347202,0.366953321,-0.809436354,0.13571878,-0.276061951,0.10590809,-0.190769292,0.157030714,-0.721175019,-1.386552321
2339,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Newton,-0.227060044,-0.227060044,0.101372094,Rockingham County,-0.135803603,-0.198550123,-0.960441772,-0.651235626,-0.968870094,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2340,NH,1.490776066,1.165347506,1.165347506,-1.134370379,North Hampton,0.694619178,0.694619178,0.637781452,Rockingham County,-0.138754347,-0.191514354,-0.551766372,-0.882265826,-0.643884488,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2341,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Northumberland,-0.916070612,-0.916070612,-0.64476522,Coos County,-0.134117464,-0.195660432,-0.407699152,-0.026196578,-0.368257252,New Hampshire,Coos County,-0.477777777,-0.475109953,-0.480332422,-0.505551234,-0.483046438,-0.856519689,1.292771854,-0.729258638,-0.15852541,-0.676861036,-0.074473985,-0.909262374,-0.531720281,-0.301291656,-0.09224915,-0.594900874,1.548004581,-0.553928319,0.628782716,-0.15635438,0.155162323,0.400391991,-0.640174023,0.183941986,-0.100684868,0.516611404,-1.17793306,-1.618356499,1.277753124,1.141981158,0.574914274,-0.396608144
2342,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Northwood,-1.631170891,-1.631170891,-0.097147096,Rockingham County,-0.137489742,-0.196791181,-0.836206698,-0.768761681,-0.878201284,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2343,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Nottingham,-1.708962508,-1.708962508,0.10640418,Rockingham County,-0.138754347,-0.195660432,-0.827740916,-0.882265826,-0.890146711,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2344,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Orford,1.695870662,1.695870662,-0.285060335,Grafton County,-0.137911277,-0.198298845,-0.487293692,-0.63249252,-0.543442657,New Hampshire,Grafton County,-0.441323239,-0.440106428,-0.442472662,-0.459496403,-0.441422823,-0.806193736,1.171630982,-0.803229971,-0.17886864,-0.250916958,-0.267559851,0.193348791,0.529377095,-0.809037875,-0.804948461,0.684538211,0.37891049,-1.491199049,0.002354593,-0.608992235,-0.525403916,-0.362460959,-0.396156073,2.25610259,1.488943464,0.337047738,-0.646473299,-0.969623287,0.525707043,1.086490993,0.803635913,-1.227787689
2345,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Ossipee,3.759774271,3.759774271,-0.243455703,Carroll County,-0.132852859,-0.188875941,-0.384428325,-0.358168696,-0.404523898,New Hampshire,Carroll County,-0.467953208,-0.466289464,-0.469534374,-0.492467941,-0.471548749,-0.855081804,1.368421007,-0.838411458,-0.27380371,-0.67489816,-0.344794197,-0.252485618,0.54429311,-0.95172568,-0.992236287,-0.388242503,0.991293109,-0.129155377,1.120098891,-0.644726802,0.515925445,-0.659676394,-0.599144456,-0.32376688,-0.171560017,0.853973443,0.218586744,-1.784807783,0.23860837,3.491064846,-0.949896659,-0.868232493
2346,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Pelham,0.565478936,0.565478936,0.288180316,Hillsborough County,-0.133695929,-0.179704315,-0.730584168,-0.74548571,-0.779951661,New Hampshire,Hillsborough County,-0.23909784,-0.235719976,-0.242358223,-0.221302604,-0.208775184,-0.450317354,0.779073217,-0.662504022,-0.260241557,-0.044814985,-0.344794197,0.747608988,0.587988618,-0.875749057,-0.843914385,0.488410203,-0.689279648,0.540323717,-0.495103034,-0.259587575,0.260713106,-0.129642201,-0.454461247,0.065870157,-0.495560696,0.587348606,0.391138614,0.846402907,-0.800536385,-0.365501681,-0.263731739,-0.826206561
2347,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Pembroke,0.41313176,0.41313176,-0.113713026,Merrimack County,-0.129902115,-0.19000669,-0.710530348,-0.405067451,-0.703573813,New Hampshire,Merrimack County,-0.403901231,-0.402664349,-0.405072767,-0.41417104,-0.399048835,-0.804036909,1.204855272,-0.772558931,-0.270413172,-0.419724289,-0.422028543,0.526285502,0.366464892,-1.209304966,-1.148099981,0.489726499,-0.351773318,0.18942433,-0.138898807,-0.531567339,0.352085425,-0.570511763,-0.579709398,0.166231211,-0.424685547,0.946475937,0.025328649,-0.747688241,0.731503436,0.309628671,-0.416212832,-1.181092209
2348,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Peterborough,0.49704994,0.49704994,-0.147237507,Hillsborough County,-0.13200979,-0.185358057,-0.509002889,-0.493653486,-0.538962339,New Hampshire,Hillsborough County,-0.23909784,-0.235719976,-0.242358223,-0.221302604,-0.208775184,-0.450317354,0.779073217,-0.662504022,-0.260241557,-0.044814985,-0.344794197,0.747608988,0.587988618,-0.875749057,-0.843914385,0.488410203,-0.689279648,0.540323717,-0.495103034,-0.259587575,0.260713106,-0.129642201,-0.454461247,0.065870157,-0.495560696,0.587348606,0.391138614,0.846402907,-0.800536385,-0.365501681,-0.263731739,-0.826206561
2349,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Pittsburg,1.335947806,1.335947806,-0.523250431,Coos County,-0.138754347,-0.201565452,-1.112434784,-0.882265826,-1.144189508,New Hampshire,Coos County,-0.477777777,-0.475109953,-0.480332422,-0.505551234,-0.483046438,-0.856519689,1.292771854,-0.729258638,-0.15852541,-0.676861036,-0.074473985,-0.909262374,-0.531720281,-0.301291656,-0.09224915,-0.594900874,1.548004581,-0.553928319,0.628782716,-0.15635438,0.155162323,0.400391991,-0.640174023,0.183941986,-0.100684868,0.516611404,-1.17793306,-1.618356499,1.277753124,1.141981158,0.574914274,-0.396608144
2350,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Pittsfield,1.551477214,1.551477214,-0.260937711,Merrimack County,-0.128215976,-0.195409155,-0.737739615,0.110074566,-0.639353407,New Hampshire,Merrimack County,-0.403901231,-0.402664349,-0.405072767,-0.41417104,-0.399048835,-0.804036909,1.204855272,-0.772558931,-0.270413172,-0.419724289,-0.422028543,0.526285502,0.366464892,-1.209304966,-1.148099981,0.489726499,-0.351773318,0.18942433,-0.138898807,-0.531567339,0.352085425,-0.570511763,-0.579709398,0.166231211,-0.424685547,0.946475937,0.025328649,-0.747688241,0.731503436,0.309628671,-0.416212832,-1.181092209
2351,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Plaistow,2.190715617,2.190715617,0.039424594,Rockingham County,-0.135382068,-0.190257967,-0.746608053,-0.713305059,-0.7887218,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2352,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Plymouth,1.00897356,1.00897356,-0.329827175,Grafton County,-0.13032365,-0.176437708,-0.193411177,-0.404724136,-0.242070399,New Hampshire,Grafton County,-0.441323239,-0.440106428,-0.442472662,-0.459496403,-0.441422823,-0.806193736,1.171630982,-0.803229971,-0.17886864,-0.250916958,-0.267559851,0.193348791,0.529377095,-0.809037875,-0.804948461,0.684538211,0.37891049,-1.491199049,0.002354593,-0.608992235,-0.525403916,-0.362460959,-0.396156073,2.25610259,1.488943464,0.337047738,-0.646473299,-0.969623287,0.525707043,1.086490993,0.803635913,-1.227787689
2353,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Portsmouth,1.413806412,1.413806412,0.472704685,Rockingham County,-0.105453096,-0.123669445,-0.219833452,-0.291010508,-0.246112221,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2354,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Raymond,0.26579,0.26579,-0.09667697,Rockingham County,-0.13200979,-0.179955592,-0.606469609,-0.637796999,-0.650699003,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2355,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Rindge,0.580049638,0.580049638,-0.167863945,Cheshire County,-0.136225138,-0.189755412,-0.625041598,-0.720675939,-0.681509886,New Hampshire,Cheshire County,-0.449723069,-0.448851805,-0.450536645,-0.469799112,-0.449194063,-0.833513539,1.294305283,-0.821271759,-0.243288866,-0.555162728,-0.306177024,-0.117577741,0.120001201,-0.742326693,-0.779809156,0.21725336,-0.083855922,-0.595482193,0.020778949,-0.035253902,-0.298548503,-0.446671999,-0.586187751,0.461410785,-0.02980972,2.573431575,-0.519935261,-0.286746222,0.131899128,0.429857363,-0.873656112,-1.008318933
2356,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Rollinsford,0.259060085,0.259060085,-0.132145041,Strafford County,-0.135803603,-0.197168097,-0.687335542,-0.440663195,-0.688991504,New Hampshire,Strafford County,-0.417552948,-0.416813912,-0.418240506,-0.431639336,-0.410316464,-0.795409603,1.12409469,-0.810446686,-0.287365863,-0.193993556,-0.422028543,0.269608166,0.236903278,-0.505131379,-1.266254717,0.450237638,-0.323937744,-0.096835696,-0.541163926,-0.104737783,-0.032308469,-0.530883039,-0.158616475,1.559478797,0.101815556,-0.386648248,0.225488818,-0.04987324,0.482515207,-0.698442676,-1.178618299,-1.087701249
2357,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Rumney,0.087688951,0.087688951,-0.391872667,Grafton County,-0.138754347,-0.194027129,0.084866419,-0.882265826,-0.07579366,New Hampshire,Grafton County,-0.441323239,-0.440106428,-0.442472662,-0.459496403,-0.441422823,-0.806193736,1.171630982,-0.803229971,-0.17886864,-0.250916958,-0.267559851,0.193348791,0.529377095,-0.809037875,-0.804948461,0.684538211,0.37891049,-1.491199049,0.002354593,-0.608992235,-0.525403916,-0.362460959,-0.396156073,2.25610259,1.488943464,0.337047738,-0.646473299,-0.969623287,0.525707043,1.086490993,0.803635913,-1.227787689
2358,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Rye,0.686551845,0.686551845,1.475952003,Rockingham County,-0.137489742,-0.195786071,-0.849351797,-0.793338081,-0.894153308,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2359,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Salem,0.137297549,0.137297549,0.155396729,Rockingham County,-0.123157558,-0.11826698,-0.426746858,-0.682884683,-0.498071753,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2360,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Sanbornton,0.671875964,0.671875964,-0.049450563,Belknap County,-0.137068207,-0.1988014,-0.882768615,-0.664207635,-0.901788045,New Hampshire,Belknap County,-0.459752356,-0.458556804,-0.460879853,-0.483088336,-0.461717663,-0.827762001,1.307083856,-0.827586385,-0.222945637,-0.604234627,-0.306177024,0.198431548,0.449912218,-1.051792453,-0.783580051,0.377841394,-0.205636556,0.180190135,0.395407533,-0.787665072,0.405648508,0.162619643,-0.650971277,-0.589428496,0.587816575,0.293517153,0.069041789,-0.865057736,0.281800205,1.363941822,-0.035010099,-1.064353509
2361,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Sandown,0.212025548,0.212025548,0.054146987,Rockingham County,-0.137068207,-0.197293736,-0.950981375,-0.783813146,-0.983204752,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2362,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Seabrook,1.726948621,1.726948621,0.222818473,Rockingham County,-0.13116672,-0.157340622,0.134485122,-0.551259897,0.025349002,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2363,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Somersworth,-0.278038388,-0.278038388,-0.222176487,Strafford County,-0.122736024,-0.113241431,0.707803172,-0.371969327,0.567743475,New Hampshire,Strafford County,-0.417552948,-0.416813912,-0.418240506,-0.431639336,-0.410316464,-0.795409603,1.12409469,-0.810446686,-0.287365863,-0.193993556,-0.422028543,0.269608166,0.236903278,-0.505131379,-1.266254717,0.450237638,-0.323937744,-0.096835696,-0.541163926,-0.104737783,-0.032308469,-0.530883039,-0.158616475,1.559478797,0.101815556,-0.386648248,0.225488818,-0.04987324,0.482515207,-0.698442676,-1.178618299,-1.087701249
2364,NH,1.490776066,1.165347506,1.165347506,-1.134370379,South Hampton,-0.242047774,-0.242047774,0.379320682,Rockingham County,-0.138754347,-0.200685981,-0.84618734,-0.882265826,-0.906607133,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2365,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Springfield,-0.516641842,-0.516641842,-0.026416805,Sullivan County,-0.138754347,-0.201062897,-1.018545596,-0.882265826,-1.060408737,New Hampshire,Sullivan County,-0.470791842,-0.469489497,-0.472022172,-0.497364186,-0.473793179,-0.840702961,1.324462715,-0.83570519,-0.212774022,-0.657232277,-0.267559851,-0.085196794,0.040363121,-0.999905979,-0.978409669,-0.142095272,-1.176402186,0.249446593,-0.080555012,0.826346224,0.333180807,0.266645045,-0.588347202,0.366953321,-0.809436354,0.13571878,-0.276061951,0.10590809,-0.190769292,0.157030714,-0.721175019,-1.386552321
2366,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Stoddard,0.220313641,0.220313641,-0.224946726,Cheshire County,-0.138754347,-0.201565452,-1.112434784,-0.882265826,-1.144189508,New Hampshire,Cheshire County,-0.449723069,-0.448851805,-0.450536645,-0.469799112,-0.449194063,-0.833513539,1.294305283,-0.821271759,-0.243288866,-0.555162728,-0.306177024,-0.117577741,0.120001201,-0.742326693,-0.779809156,0.21725336,-0.083855922,-0.595482193,0.020778949,-0.035253902,-0.298548503,-0.446671999,-0.586187751,0.461410785,-0.02980972,2.573431575,-0.519935261,-0.286746222,0.131899128,0.429857363,-0.873656112,-1.008318933
2367,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Strafford,1.30598246,1.30598246,-0.069631808,Strafford County,-0.138754347,-0.199680871,-1.001713497,-0.882265826,-1.045388837,New Hampshire,Strafford County,-0.417552948,-0.416813912,-0.418240506,-0.431639336,-0.410316464,-0.795409603,1.12409469,-0.810446686,-0.287365863,-0.193993556,-0.422028543,0.269608166,0.236903278,-0.505131379,-1.266254717,0.450237638,-0.323937744,-0.096835696,-0.541163926,-0.104737783,-0.032308469,-0.530883039,-0.158616475,1.559478797,0.101815556,-0.386648248,0.225488818,-0.04987324,0.482515207,-0.698442676,-1.178618299,-1.087701249
2368,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Stratham,0.058051331,0.058051331,0.416713914,Rockingham County,-0.137068207,-0.195283516,-0.904499817,-0.795420005,-0.943721583,New Hampshire,Rockingham County,-0.305355164,-0.303057958,-0.3075624,-0.290803885,-0.27434786,-0.758743551,1.209455558,-0.814957133,-0.270413172,-0.404021281,-0.422028543,1.41234369,1.576468071,-1.787468543,-1.692365945,1.078110523,-1.566100216,0.752710188,-0.501244486,-0.734063221,0.742780858,-1.531508336,-0.476055755,-0.430031527,-0.77906129,1.136922249,0.897290767,0.526304283,-0.609984168,-0.014063964,-0.263731739,-1.227787689
2369,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Sunapee,0.606974947,0.606974947,0.319991056,Sullivan County,-0.135803603,-0.196414265,-0.742957119,-0.554753666,-0.758225166,New Hampshire,Sullivan County,-0.470791842,-0.469489497,-0.472022172,-0.497364186,-0.473793179,-0.840702961,1.324462715,-0.83570519,-0.212774022,-0.657232277,-0.267559851,-0.085196794,0.040363121,-0.999905979,-0.978409669,-0.142095272,-1.176402186,0.249446593,-0.080555012,0.826346224,0.333180807,0.266645045,-0.588347202,0.366953321,-0.809436354,0.13571878,-0.276061951,0.10590809,-0.190769292,0.157030714,-0.721175019,-1.386552321
2370,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Swanzey,0.242130083,0.242130083,-0.328714787,Cheshire County,-0.134538998,-0.195283516,-0.895055356,-0.656447198,-0.911418729,New Hampshire,Cheshire County,-0.449723069,-0.448851805,-0.450536645,-0.469799112,-0.449194063,-0.833513539,1.294305283,-0.821271759,-0.243288866,-0.555162728,-0.306177024,-0.117577741,0.120001201,-0.742326693,-0.779809156,0.21725336,-0.083855922,-0.595482193,0.020778949,-0.035253902,-0.298548503,-0.446671999,-0.586187751,0.461410785,-0.02980972,2.573431575,-0.519935261,-0.286746222,0.131899128,0.429857363,-0.873656112,-1.008318933
2371,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Tamworth,0.613796493,0.613796493,-0.28173141,Carroll County,-0.137068207,-0.195786071,-0.644094623,-0.670899934,-0.689960195,New Hampshire,Carroll County,-0.467953208,-0.466289464,-0.469534374,-0.492467941,-0.471548749,-0.855081804,1.368421007,-0.838411458,-0.27380371,-0.67489816,-0.344794197,-0.252485618,0.54429311,-0.95172568,-0.992236287,-0.388242503,0.991293109,-0.129155377,1.120098891,-0.644726802,0.515925445,-0.659676394,-0.599144456,-0.32376688,-0.171560017,0.853973443,0.218586744,-1.784807783,0.23860837,3.491064846,-0.949896659,-0.868232493
2372,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Thornton,-1.548519168,-1.548519168,-0.262527054,Grafton County,-0.136225138,-0.198047568,-0.764959745,-0.496167423,-0.767793933,New Hampshire,Grafton County,-0.441323239,-0.440106428,-0.442472662,-0.459496403,-0.441422823,-0.806193736,1.171630982,-0.803229971,-0.17886864,-0.250916958,-0.267559851,0.193348791,0.529377095,-0.809037875,-0.804948461,0.684538211,0.37891049,-1.491199049,0.002354593,-0.608992235,-0.525403916,-0.362460959,-0.396156073,2.25610259,1.488943464,0.337047738,-0.646473299,-0.969623287,0.525707043,1.086490993,0.803635913,-1.227787689
2373,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Tilton,1.23508442,1.23508442,-0.21331218,Belknap County,-0.129480581,-0.159350842,1.862344924,0.128331464,1.68393404,New Hampshire,Belknap County,-0.459752356,-0.458556804,-0.460879853,-0.483088336,-0.461717663,-0.827762001,1.307083856,-0.827586385,-0.222945637,-0.604234627,-0.306177024,0.198431548,0.449912218,-1.051792453,-0.783580051,0.377841394,-0.205636556,0.180190135,0.395407533,-0.787665072,0.405648508,0.162619643,-0.650971277,-0.589428496,0.587816575,0.293517153,0.069041789,-0.865057736,0.281800205,1.363941822,-0.035010099,-1.064353509
2374,NH,1.490776066,1.165347506,1.165347506,-1.134370379,Troy,0.521747379,0.521747379,-0.430584895,Cheshire County,-0.138332812,-0.197419374,-0.617407122,-0.804035801,-0.689018398,New Hampshire,Cheshire County,-0.449723069,-0.448851805,-0.450536645,-0.469799112,-0.449194063,-0.833513539,1.294305283,-0.821271759,-0.243288866,-0.555162728,-0.306177024,-0.117577741,0.120001201,-0.742326693,-0.779809156,0.21725336,-0.083855922,-0.595482193,0.020778949,-0.035253902,-0.298548503,-0.446671999,-0.586187751,0.461410785,-0.02980972,2.573431575,-0.519935261,-0.286746222,0.131899128,0.429857363,-0.873656112,-1.008318933
