,State Abbreviation,Average Household Income 2020/2021,"Percent Change in Household Income, 1984-2019","Average Yearly Percent Change in Household Income, 1984-2019",MinWage,City,Average House Price 2020/2021,"Percent Change in Housing Prices, 2000-2019","Average Yearly Percent Change in Housing Prices, 2000-2019",Violent Crime Total,Property Crime Total,Property Crime Per Capita,Violent Crime Per Capita,Total Crime Per Capita,State,County,TotalPop,Men,Women,VotingAgeCitizen,Employed,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Population
44,OK,-1.57673834,-1.337723949,-1.337723949,-1.263387054,Tulsa,-0.80818889,-1.137604543,-1.137604543,1.454581709,1.991204074,2.273835699,1.964086746,2.356036358,Oklahoma,Tulsa County,-0.374612486,-0.376624083,-0.372633271,-0.373436457,-0.371364535,-0.536878831,0.209308233,0.001389901,2.118031476,-0.554258334,-0.245120024,-0.606538833,-0.335975416,0.357383981,0.630363454,-0.209561267,-0.401231434,0.619120772,0.326525693,0.125765729,0.698249188,0.40762287,-0.571137381,-0.701456549,-0.23479394,-0.627330617,-1.352440952,0.900273302,-0.861570681,-0.236946308,-0.093801678,-0.160719867,0.763914918
45,OH,-1.05075814,-1.396314957,-1.396314957,-0.533485367,Cleveland,-1.018305023,-2.279632496,-2.279632496,2.149531409,1.335947114,1.319290219,3.503231591,1.944664546,Ohio,Cuyahoga County,-0.099575188,-0.117142002,-0.082520297,-0.003912297,-0.112294303,-0.894544539,-0.297490553,2.117277344,-0.216554926,-0.577912987,-0.432177154,-0.9735886,-0.564517753,1.327747863,1.46820517,-0.247801734,1.120771256,-0.083186937,-1.109524808,0.510221797,-0.032718855,-0.821703925,0.514174435,0.292599478,-0.589413754,-0.795722296,-0.204933078,0.654230147,-0.196504021,-1.143402953,-1.088413885,2.086312566,0.741004199
46,KS,0.235740075,-0.558155488,-0.558155488,-1.263387054,Wichita,-0.800393894,,,,,,,,Kansas,Sedgwick County,-0.43076545,-0.429212641,-0.432241253,-0.434997469,-0.431735508,-0.336749405,0.428037286,-0.110321012,0.068286955,-0.344520416,-0.405454707,-0.646997626,-0.697067765,0.326941193,0.374130308,-0.473147339,-0.07968157,-0.208599028,0.742874487,0.515382282,0.953423486,-0.310969121,-0.592743895,-0.572052806,-0.289350835,-1.078379758,-1.535957837,0.581082182,-0.360395448,-0.607267011,-0.259570379,-0.337871802,0.730816253
47,TX,-0.416097945,-0.75524743,-0.75524743,-1.263387054,Arlington,-0.477828099,-0.093944589,-0.093944589,0.555315239,0.794143488,0.175662608,0.338617969,0.227766016,Texas,Tarrant County,0.222461766,0.217863489,0.226908089,0.220230046,0.24856254,0.481272329,-0.486647847,0.311697993,-0.155118442,-0.278287389,-0.004617999,0.001041172,-0.227781704,-0.049788314,0.117897162,-0.350231554,-0.540569708,0.438527361,0.538228469,0.435394777,0.688945958,0.787704584,-0.604378171,-0.813214327,-0.698527542,-0.428868994,0.168428859,0.596598417,-0.588418303,-0.115348466,-0.093801678,-0.626909168,0.710860925
48,LA,-1.781662549,-1.723154995,-1.723154995,-1.263387054,New Orleans,-0.472032442,-0.596564172,-0.596564172,1.727458539,1.698200576,1.848689932,2.54611851,2.147523879,Louisiana,Orleans Parish,-0.484995346,-0.489834475,-0.480264182,-0.475832366,-0.494116642,-0.906213893,-1.23358972,3.704399798,-0.233310331,-0.566874149,-0.432177154,-1.196051977,-0.255640158,2.212491402,2.135224789,0.384531693,2.088993624,-1.683445216,-0.661420598,-0.885689161,-1.476048481,-0.109050711,0.813341551,1.845444397,3.074990984,-0.068029681,-0.411653246,-0.163697097,-0.058740213,0.592129891,-1.419951287,1.233186144,0.708394761
49,CA,0.737961649,0.014144149,0.014144149,1.13994777,Bakersfield,-0.323513661,0.284241134,0.284241134,0.477795625,1.42964874,1.413332587,0.250032926,1.227216334,California,Kern County,-0.267475385,-0.2509609,-0.283482529,-0.322282139,-0.34717831,1.696052107,-0.991917059,-0.553854711,-0.026660339,-0.390252744,-0.138230235,-0.744584661,-1.315068222,1.518015291,1.55497195,-1.571195017,0.145403335,-1.462719936,4.588808262,0.257358075,0.254352231,1.969521165,-0.571137381,-0.677928596,0.910900841,-0.994183919,-0.458059815,-0.93285903,0.824848349,0.365515729,1.232347931,1.98375092,0.665236894
50,FL,-1.326232407,-0.654708389,-0.654708389,-0.284250644,Tampa,-0.33886653,0.39027863,0.39027863,0.521424755,0.232885619,-0.825309726,0.25935024,-0.61742543,Florida,Hillsborough County,-0.058033905,-0.0634794,-0.052745137,-0.017884935,-0.056989269,0.316150966,-0.298510269,0.339005105,-0.205384656,-0.450177864,-0.325287365,-0.499104966,-0.312633746,0.330746541,0.45005124,-0.029284783,-0.036808255,1.321428481,0.294770276,-0.813442383,0.356687757,-0.293152791,-0.42986402,-0.495586958,-0.007473547,0.749872763,0.276007723,0.547833107,-0.310515448,-0.612794185,-0.922645184,0.100346142,0.634701666
51,HI,0.928901655,-0.184193894,-0.184193894,-0.248645684,Honolulu,1.187891585,0.491061952,0.491061952,0.566222521,2.79453935,0.341100721,-0.575048585,0.140968414,Hawaii,Honolulu County,-0.218116788,-0.207206874,-0.228688547,-0.182736024,-0.224651729,-0.687413501,-1.818906628,-0.792171326,-0.244480601,5.430368728,21.1328377,1.136811505,0.451379297,-1.159047419,-1.226987923,0.13460293,0.838521931,0.448560329,-0.107464999,-1.012121023,-1.749829239,2.557460066,0.648799637,2.192481708,1.974760281,-0.567190731,0.465852775,-2.276121658,2.411507379,0.061521123,0.071967023,-1.079112791,0.62018792
52,CO,1.211682547,-1.331282307,-1.331282307,0.627236341,Aurora,0.046568105,0.02742962,0.02742962,1.144308482,1.258487102,1.086903639,1.490826557,1.261138838,Colorado,Arapahoe County,-0.379273165,-0.378084351,-0.38039945,-0.383300927,-0.3519684,-0.163459494,0.302102377,-0.230306807,-0.143948172,-0.120589706,0.048826895,0.719499417,0.850932088,-1.056303008,-0.878565073,0.694552617,-0.819246257,0.543873518,-0.206259628,-0.849565772,0.106829589,-0.691050836,0.027196851,-0.707338537,-0.625785016,1.26106179,0.339289407,0.574432367,-0.519536399,-0.225891959,0.237735724,-0.832032461,0.614234223
53,CA,0.737961649,0.014144149,0.014144149,1.13994777,Anaheim,1.012853558,1.212389883,1.212389883,0.179403546,0.626015998,0.146702255,-0.217102825,0.068063081,California,Orange County,0.742200484,0.746425628,0.73804658,0.757131142,0.794716641,0.671482803,-0.666627697,-0.855060433,-0.183044117,1.880593888,0.342773814,1.249478641,0.886966968,-0.767096517,-0.790442563,0.557979523,-0.501269169,0.669285609,-0.654363839,-0.560578661,0.292894182,0.027541156,-0.376678755,-0.460295028,-0.071123257,0.527355186,0.394133533,0.186526493,-0.659675445,1.045358213,0.735041828,-0.542995094,0.611971188
54,CA,0.737961649,0.014144149,0.014144149,1.13994777,Santa Ana,0.80481128,1.634159489,1.634159489,0.252638155,0.395301772,-0.223829662,5.21E-06,-0.184574116,California,Orange County,0.742200484,0.746425628,0.73804658,0.757131142,0.794716641,0.671482803,-0.666627697,-0.855060433,-0.183044117,1.880593888,0.342773814,1.249478641,0.886966968,-0.767096517,-0.790442563,0.557979523,-0.501269169,0.669285609,-0.654363839,-0.560578661,0.292894182,0.027541156,-0.376678755,-0.460295028,-0.071123257,0.527355186,0.394133533,0.186526493,-0.659675445,1.045358213,0.735041828,-0.542995094,0.581115531
55,CA,0.737961649,0.014144149,0.014144149,1.13994777,Riverside,0.30503734,1.023333898,1.023333898,0.276789995,0.758685602,0.538926693,0.048125904,0.456473126,California,Riverside County,0.387111769,0.398433474,0.376096665,0.375352579,0.252084281,1.526263003,-0.95214814,-0.519100205,-0.082511688,-0.137936452,0.209161578,-0.16579612,-0.73601874,0.182337948,0.322612533,-1.151915618,1.135062361,0.428494394,1.116882725,0.319283884,0.051010212,1.868561959,-0.499669681,-0.536760876,-0.216608309,0.377005472,1.313827344,-0.582635441,0.133654071,1.133793007,0.071967023,1.3963524,0.530739414
56,TX,-0.416097945,-0.75524743,-0.75524743,-1.263387054,Corpus Christi,-0.69135675,,,0.783589075,0.805685148,0.676760695,1.189393851,0.849097984,Texas,Nueces County,-0.498163728,-0.497241149,-0.499023056,-0.508235609,-0.506138462,2.471480698,-1.426316019,-0.644878418,-0.177458982,-0.681993457,-0.325287365,-0.59772543,-0.707942128,0.20136469,0.470387204,-1.142355501,1.220808991,0.2428845,1.674366704,-0.078073394,0.764700828,0.360112656,-0.451470534,-0.266189413,-0.353000545,-1.679778614,-1.344003395,-0.575985626,0.349800735,0.542385319,2.392728839,-0.295914764,0.530058501
57,PA,-0.042637486,1.850164027,1.850164027,-1.263387054,Pittsburgh,-0.629589728,0.308993675,0.308993675,,,,,,Pennsylvania,Allegheny County,-0.111900205,-0.122414092,-0.101688929,-0.000513741,-0.079732876,-1.112761464,0.895577012,0.426718859,-0.261236006,-0.499064145,-0.432177154,-0.515673766,0.142847658,-0.004124132,0.195173825,0.734158814,0.166839993,-0.14338474,-0.91193555,-0.769578268,-1.098603164,-0.489132425,1.227189395,1.498407086,-0.407557439,-0.248449338,0.183194586,1.305912016,-1.084843059,-0.695701805,-1.088413885,-0.030186863,0.499903783
58,CA,0.737961649,0.014144149,0.014144149,1.13994777,Stockton,-0.118764648,0.504314258,0.504314258,1.26311995,0.688602735,0.536174003,2.412103932,1.031924219,California,San Joaquin County,-0.336022537,-0.332118316,-0.339787111,-0.372292637,-0.383918484,1.30512874,-1.223392561,-0.431386451,-0.171873847,0.95017756,0.770332968,-0.562729298,-1.123241058,0.755042905,0.774070933,-1.668161914,0.452662094,-0.459423209,2.369457487,1.328158533,0.051010212,2.878154013,-0.483049286,-0.513232923,-0.316629282,-0.657400559,1.031169155,-0.190296356,0.150280737,0.127847219,-0.093801678,1.839232236,0.477808443
59,OH,-1.05075814,-1.396314957,-1.396314957,-0.533485367,Cincinnati,-0.659241849,-1.175883144,-1.175883144,0.661661241,0.764634912,0.79204525,1.089069,0.919691799,Ohio,Hamilton County,-0.298532245,-0.305785775,-0.291471498,-0.259238953,-0.292475299,-1.052080821,0.260294026,1.415567312,-0.244480601,-0.618914384,-0.245120024,-0.641732172,-0.072623242,0.96623975,0.959806071,0.262981639,0.363342687,-0.14338474,-0.947219346,0.007074594,-0.007467232,-0.661356952,0.191738765,0.757276556,-0.689434727,-0.314603212,-0.525560278,1.090901332,-0.783187824,-0.872571394,-0.756876483,0.60849248,0.476088994
60,OH,-1.05075814,-1.396314957,-1.396314957,-0.533485367,Toledo,-1.003135121,-1.658075123,-1.658075123,0.828776388,0.472999755,0.38977363,1.84351547,0.772186555,Ohio,Lucas County,-0.464943471,-0.467238131,-0.462683033,-0.455514707,-0.475536872,-0.805857446,0.240409567,1.145806144,-0.177458982,-0.746649507,-0.432177154,-1.248472444,-1.010555088,1.759654924,1.658007501,-1.031731295,1.342283384,-0.830642998,-0.562625969,1.818404526,0.647745941,-0.542581416,-0.258673948,0.122021817,-0.207515493,-1.433205083,-1.088767268,0.835991757,-0.545664017,-0.806245298,-0.259570379,1.918484418,0.432590671
61,NC,-1.038370749,-0.542573052,-0.542573052,-1.263387054,Greensboro,-0.684975488,-1.335300527,-1.335300527,0.734701078,0.845545523,1.028240138,1.304553742,1.167218043,North Carolina,Guilford County,-0.42778884,-0.435679414,-0.420100536,-0.423054237,-0.430625587,-0.766181642,-0.314315865,1.758974934,-0.104852228,-0.202592502,-0.352009812,-0.741829632,-0.46917603,0.490571181,0.509703401,-0.056599402,-0.344067013,0.528824067,-0.580267867,0.507641555,0.591926563,0.033479932,-0.509641918,-0.613226724,-0.880383857,0.34693553,-1.0022823,0.472468538,-0.324766877,-0.397234374,-0.922645184,0.011770175,0.424940413
62,NJ,1.475833965,0.350274481,0.350274481,0.783898167,Newark,-0.173474774,-0.633624526,-0.633624526,0.268219987,0.098609701,-0.680196847,0.228561766,-0.505229044,New Jersey,Essex County,-0.302213433,-0.310270112,-0.294373003,-0.315852708,-0.313531191,0.043671544,-1.572645246,2.727963669,-0.216554926,-0.301942042,-0.432177154,-0.069299861,0.027334664,0.715086745,0.803897013,-0.322916936,1.292264516,-0.017972649,-0.55556921,0.094802824,-2.228281048,-0.982050898,3.185071965,1.086667903,-0.789455699,-1.042295827,1.978285029,-0.152614072,0.473313114,-0.712283329,-0.259570379,2.291435859,0.421472907
63,TX,-0.416097945,-0.75524743,-0.75524743,-1.263387054,Plano,-0.026548124,-0.437180677,-0.437180677,-0.125805585,0.141920675,-0.594578318,-0.775360902,-0.67993648,Texas,Collin County,-0.251809276,-0.252291526,-0.251323085,-0.270536238,-0.217656707,-0.359504646,0.081843749,-0.239409178,-0.138363037,1.218263621,-0.271842471,1.732690827,1.390343846,-1.581441108,-1.518470073,2.195490923,-2.298375631,0.167637245,-1.240074854,-1.67008275,0.639771744,-1.492785702,-0.546206788,-1.113195732,-0.725805989,2.211271982,0.548118965,0.827125337,-0.925702108,0.100211346,-0.093801678,-1.302883656,0.409977493
64,NV,-0.931094015,-1.616604387,-1.616604387,-0.373263045,Henderson,-0.038652882,-0.326737119,-0.326737119,-0.003293433,0.233599536,-0.585299886,-0.569204145,-0.621899877,Nevada,Clark County,0.279555646,0.29426198,0.265263701,0.302022161,0.255166154,0.566458615,-0.632977074,-0.1111485,-0.071341418,0.436083114,1.22461457,-0.447954341,-0.479770272,-0.04788564,0.185683708,-1.411404497,3.850372323,0.955225176,-0.09687986,-0.53477624,0.15467477,0.265092227,-0.016016177,-0.401475144,0.292589372,-0.693484491,-0.259777204,0.895840092,-0.733307825,-0.491196343,-0.922645184,0.799630094,0.399683691
65,NE,0.296564097,1.588910384,1.588910384,-0.640300248,Lincoln,-0.557030571,-0.589640008,-0.589640008,0.177455817,0.523568887,0.319502362,-0.023621275,0.257910268,Nebraska,Lancaster County,-0.521277347,-0.517991001,-0.524428921,-0.528166272,-0.504672546,-0.811692124,1.205570635,-0.623363724,0.029191011,-0.309826926,-0.298564918,-0.227554311,-0.312193556,0.014902611,-0.261707499,0.432332276,-0.394085881,-0.043055068,-0.357979952,-0.256110097,0.579965268,-0.483193648,-0.499669681,0.686692696,0.001619269,-1.024253861,-1.516973331,-0.595935071,1.093250251,-1.049440983,-0.093801678,-1.419430981,0.393752882
66,NY,-0.136317125,0.85122595,0.85122595,0.855108088,Buffalo,-0.731228697,-0.671162447,-0.671162447,0.628549848,0.493941325,0.598506118,1.462337451,0.851240076,New York,Erie County,-0.247410651,-0.253993972,-0.241004,-0.182592957,-0.242146739,-0.893377603,0.730892899,0.329902735,0.297277488,-0.442292979,-0.405454707,-0.673647915,-0.397128215,0.338357238,0.467675742,-0.193172496,0.51339929,0.859911987,-0.672005737,0.040617741,0.187900591,-0.358479336,0.17345633,0.492587082,-0.725805989,-1.144533633,-0.913687942,-0.046217032,0.587324542,-1.220783398,-1.088413885,-0.244633941,0.365775369
67,NJ,1.475833965,0.350274481,0.350274481,0.783898167,Jersey City,0.514339194,1.113614657,1.113614657,0.150577157,0.040009002,-0.714640993,0.04059839,-0.579581598,New Jersey,Hudson County,-0.355708599,-0.352736726,-0.358566954,-0.403512716,-0.330015064,1.204772293,-1.384507668,-0.087978829,-0.233310331,1.369653396,-0.325287365,0.168158766,0.6032486,0.33455189,0.534106558,0.213815325,0.009637837,-0.614934202,-0.869594995,0.543764944,-5.193353236,-0.869214139,6.204997798,3.068897969,0.001619269,-1.216701495,2.083754503,1.051002442,-0.692928778,-0.961006189,-1.254182586,0.077036677,0.361149166
68,CA,0.737961649,0.014144149,0.014144149,1.13994777,Chula Vista,0.757419134,0.716682759,0.716682759,0.044036382,-0.036677599,-0.973056049,-0.302724441,-0.876681651,California,San Diego County,0.798889974,0.83006424,0.768579224,0.890591902,0.771489366,0.707074334,-0.506022448,-0.596056612,-0.099267093,0.672629638,0.529830944,0.575445542,0.353671394,-0.37704829,-0.488114565,0.42413789,0.541981501,-0.354077053,-0.167447453,-0.885689161,-0.046009183,-0.382234443,-0.178896051,-0.125021693,0.174382767,1.249033813,0.04397488,-0.737797791,0.30704645,1.106157134,0.569273126,0.109669928,0.359541296
69,IN,-0.362290219,-0.756701573,-0.756701573,-1.263387054,Fort Wayne,-0.751428455,,,0.051827297,0.301064707,-0.084538217,-0.268529589,-0.135282283,Indiana,Allen County,-0.494056424,-0.494920205,-0.493182477,-0.502119495,-0.495655249,-0.775517125,0.804312442,0.012974737,-0.205384656,-0.437562049,-0.378732259,-0.891025488,-0.948975008,0.566678152,0.675102575,-0.988027905,-0.1654282,0.578988903,-0.262713702,1.880330336,0.865707321,-0.097173157,-0.512965997,-0.654400642,-0.825826962,-0.735582411,-0.909469163,1.616236716,-1.291488771,-1.010750761,-0.591107781,0.109669928,0.358728778
70,FL,-1.326232407,-0.654708389,-0.654708389,-0.284250644,Orlando,-0.375961703,0.2079888,0.2079888,0.679190802,0.898851337,1.228613638,1.226705272,1.313504618,Florida,Orange County,-0.085024698,-0.085810158,-0.084256307,-0.059852207,-0.061078552,0.425842896,-0.708945906,0.715512257,-0.238895466,-0.276710412,-0.325287365,-0.659071069,-0.501804282,0.463933741,0.607316028,-0.219121384,1.002869639,1.155884521,-0.329752915,-0.663788344,0.2490361,0.187888129,-0.190530328,-0.754394444,0.228939662,-0.013903784,0.318195512,1.301478806,-1.042088774,-0.822826822,0.071967023,0.030417747,0.355830606
71,AZ,-0.317482706,1.02737184,1.02737184,0.712688246,Chandler,0.024516794,-0.060737132,-0.060737132,-0.09522624,0.147334547,-0.477124604,-0.660026902,-0.554849162,Arizona,Maricopa County,1.185470535,1.194066227,1.177043215,1.29886075,1.137681474,0.491774748,-0.000753236,-0.574541917,0.677066663,-0.376059953,0.022104448,-0.071056572,-0.174922801,0.140479113,0.250758793,-0.071622442,-0.068963241,1.466906507,0.051312083,-0.604442776,-0.092525331,0.781765807,-0.338451846,-0.595580759,0.556281028,1.086656122,0.012334038,0.507934218,-0.571791636,0.072575473,-0.259570379,-0.314562336,0.337700583
72,TX,-0.416097945,-0.75524743,-0.75524743,-1.263387054,Laredo,-0.742740799,,,0.019300224,-0.01228543,-0.866553243,-0.332543087,-0.796102233,Texas,Webb County,-0.537565116,-0.537915288,-0.537186459,-0.595200312,-0.56429332,4.386421733,-2.775909969,-0.967598834,-0.266821141,-0.916963005,-0.458899601,-1.563857212,-2.217743587,3.685161294,3.62110589,-2.178945287,2.996478795,1.532120794,1.028673235,0.409592357,0.255681264,2.515888629,-0.479725206,-0.236779471,-0.389371808,-1.463275026,-0.768140068,-0.673516246,0.366427401,0.791108178,1.06657923,-0.426447769,0.33482816
73,NC,-1.038370749,-0.542573052,-0.542573052,-1.263387054,Durham,-0.3320613,-0.639457116,-0.639457116,0.593295954,0.780341089,0.994570942,1.053111883,1.077991611,North Carolina,Durham County,-0.523712553,-0.526851641,-0.520628394,-0.539477864,-0.516149191,-0.451109077,-0.822134367,2.139619527,-0.188629252,-0.224670177,-0.378732259,-0.537302621,-0.098496324,0.812123134,0.573422755,1.306400079,0.07394781,-2.320538638,-0.467359719,-0.986318602,-0.580280371,0.805520915,0.135229421,0.910208253,0.119825873,0.322879575,-0.660561204,-0.243494876,0.67520835,-0.933370315,-0.922645184,-0.30523855,0.327197929
74,WI,-0.343854299,0.778758422,0.778758422,-1.263387054,Madison,-0.266149061,-0.205652529,-0.205652529,0.019884542,0.404701681,0.256609629,-0.325729325,0.132191824,Wisconsin,Dane County,-0.425288009,-0.422652238,-0.427815168,-0.410947192,-0.38316549,-0.864204218,1.147446831,-0.557164664,-0.177458982,-0.082742263,-0.405454707,0.202694362,0.677337295,-0.285719925,-0.985667817,1.789868833,-1.090777253,-1.457703453,-1.102468049,-1.035343201,-0.685273962,-0.940479461,0.299771335,1.90426428,1.574676389,-0.025931761,-1.017048026,-1.41607892,1.90558167,-0.883625744,-0.591107781,-1.447402339,0.321101183
